FilerEIN,TaxYear,BusinessNameLine1Txt,Title,AverageHoursPerWeekRt,AverageHoursPerWeekRltdOrgRt,IndividualTrusteeOrDirector,Officer,ReportableCompFromOrg,ReportableCompFromRltdOrg,OtherCompensation,KeyEmployee,HighestCompensatedEmployee,Name,FormerOfcrDirectorTrusteeInd,InstitutionalTrustee
364724966,2018,Danae K Prousis,See Schedule O,40.0,0.0,,X,1128562,0,43338,,,,,
364724966,2018,Maureen A Taus,See Schedule O,40.0,0.0,,X,533908,0,78406,,,,,
364724966,2018,Edward J Wehmer,See Schedule O,1.0,0.0,,X,0,0,0,,,,,
364724966,2018,Aaron Bare,See Schedule O,40.0,0.0,,,1348299,0,58632,,X,,,
364724966,2018,Gyu Il Gang,See Schedule O,40.0,0.0,,,1122100,0,26421,,X,,,
364724966,2018,Harish Shownkeen,See Schedule O,40.0,0.0,,,1679883,0,52665,,X,,,
364724966,2018,Dhaval N Thakkar,See Schedule O,40.0,0.0,,,1099081,0,33615,,X,,,
364724966,2018,Gregory Witkowski,See Schedule O,40.0,0.0,,,1086722,0,42326,,X,,,
364724966,2018,James Adams,See Schedule O,40.0,0.0,,,1058994,0,76908,,,,X,
364724966,2018,Brad Copple,See Schedule O,40.0,0.0,,,208600,0,0,,,,X,
364724966,2018,James C Dechene,See Schedule O,40.0,0.0,,,471884,0,12896,,,,X,
364724966,2018,Pamela Duffy,See Schedule O,40.0,0.0,,,189083,0,0,,,,X,
364724966,2018,Francis Fraher,See Schedule O,40.0,0.0,,,464368,0,52868,,,,X,
364724966,2018,James Giblin,See Schedule O,40.0,0.0,,,898468,0,248906,,,,X,
364724966,2018,David Hensley,See Schedule O,0.0,0.0,,,356668,0,45796,,,,X,
364724966,2018,John Hubbe,See Schedule O,40.0,0.0,,,141295,0,45031,,,,X,
364724966,2018,Denise Majeski,See Schedule O,40.0,0.0,,,386842,0,30837,,,,X,
364724966,2018,Dean Manheimer,See Schedule O,0,0.0,,,575897,0,23757,,,,X,
364724966,2018,Gary Noskin MD,See Schedule O,40.0,0.0,,,808350,0,127511,,,,X,
364724966,2018,Elizabeth Rosenberg,See Schedule O,40.0,0.0,,,1121497,0,333561,,,,X,
364724966,2018,Michael Vivoda,See Schedule O,40.0,0.0,,,1601043,0,473265,,,,X,
364724966,2018,Jennifer Wooten Ierardi,See Schedule O,40.0,0.0,,,469338,0,59287,,,,X,
364724966,2018,Kathleen Yosko,See Schedule O,40.0,0.0,,,523288,0,16018,,,,X,
364724966,2018,Douglas Young,See Schedule O,40.0,0.0,,,666124,0,68385,,,,X,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,GIUSEPPINA FABBIANO,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,PAUL GOLDBART,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,ALEXANDER GROSBERG,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,CLIFFORD JOHNSON,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,VASSILIKI KALOGERA,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,ZOLTAN LIGETI,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,DAVID R MORRISON,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,CHETAN NAYAK,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,STEINN SIGURDSSON,,
846059504,2018,,TRUSTEE,0.50,,X,,0,0,0,,,MATTHIAS TROYER,,
846059504,2018,,CHAIR,1.00,,X,X,0,0,0,,,ANDREW COHEN,,
846059504,2018,,CHAIR,1.00,,X,X,0,0,0,,,KARIN RABE,,
846059504,2018,,PRESIDENT,15.00,,X,X,0,0,0,,,HIROSI OOGURI,,
846059504,2018,,VICE PRESIDE,1.00,,X,X,0,0,0,,,JOSHUA FRIEMAN,,
846059504,2018,,CORPORATE SE,1.00,,X,X,0,0,0,,,CLARE YU,,
846059504,2018,,SCIENTIFIC S,1.00,,X,X,0,0,0,,,WASHINGTON TAYLOR,,
846059504,2018,,SCIENTIFIC S,1.00,,X,X,0,0,0,,,FRED RASIO,,
846059504,2018,,TREASURER,1.00,,X,X,0,0,0,,,SCOTT DODELSON,,
846059504,2018,,ASSISTANT TR,1.00,,X,X,0,0,0,,,JONATHAN FENG,,
846059504,2018,,ASST SCIENTI,1.00,,X,X,0,0,0,,,GIL REFAEL,,
846059504,2018,,ADMIN VICE P,40.00,,,X,94947,0,5450,,,AMANDA JENKINS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Margaret Adams BHA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Bernard Creppage BHA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Stephen Martynuska BHA,,
208295721,2018,,President,1.0,0.0,X,X,0,0,0,,,Noreen Fredrick BHA,,
208295721,2018,,Vice President,1.0,0.0,X,X,0,0,0,,,Mark Zacharia ESQ BHA,,
208295721,2018,,Treasurer & CFO,1.0,0.0,X,X,0,0,0,,,Thomas Rector BHA,,
208295721,2018,,Secretary,1.0,0.0,X,X,0,0,0,,,Carol VanZile BHA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Marshall Webster MD BHM,,
208295721,2018,,Board Chair and Pres,40.0,0.0,X,X,570206,0,89700,,,Robert Blosat BHM,,
208295721,2018,,Board Member and Secretary,40.0,0.0,X,X,176277,0,34122,,,Robyn Beckwith MBA BHM,,
208295721,2018,,Board Vice Chair,1.0,0.0,X,,0,0,0,,,David Rottinghaus MD BHM,,
208295721,2018,,Board Vice Chair,1.0,0.0,X,,0,0,0,,,Jason Sciarro MBA BHM,,
208295721,2018,,Board Member and Treasurer,1.0,0.0,X,X,0,0,0,,,Eileen Simmons BHM,,
208295721,2018,,Board Member,40.0,0.0,X,,283585,0,45520,,,Andrea Badway BHM,,
208295721,2018,,Board Member,40.0,0.0,X,,802686,0,47777,,,Daniel Kelly Agnew MD BHM,,
208295721,2018,,Board Chair and President,1.0,0.0,X,X,0,0,0,,,Robert Blosat BHO,,
208295721,2018,,Secretary,40.0,0.0,X,X,135210,0,26288,,,Jeffrey Knorr BHO,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Marshall Webster MD BHO,,
208295721,2018,,Board Treasurer,1.0,0.0,X,X,0,0,0,,,Edward T Karlovich BHO,,
208295721,2018,,Board Vice Chair,1.0,0.0,X,,0,0,0,,,David Rottinghaus MD BHO,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Christopher A Gessner CEM,,
208295721,2018,,Board Secretary,40.0,0.0,X,X,186503,0,30937,,,Daniel Swayze CEM,,
208295721,2018,,Board Member and V President,40.0,0.0,X,X,190333,0,39210,,,Donald Goodman CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Gerald Murray CEM,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,John Innocenti CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Michael Grace CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,V James Fiorenzo CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Mark Sevco CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David Gibbons CEM,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jan E Fisher CEM,,
208295721,2018,,Board Vice Chair & V Pres,1.0,0.0,X,X,0,0,0,,,Bruce Erb CPF,,
208295721,2018,,Board Chair & President,1.0,0.0,X,X,0,0,0,,,Debra Dellaposta CPF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Ruth Weaver CPF,,
208295721,2018,,Board Chair & President,1.0,0.0,X,X,0,0,0,,,Cheryl Kimmel CAC,,
208295721,2018,,Board Vice Chair & V Pres,1.0,0.0,X,X,0,0,0,,,Ruth Ray CAC,,
208295721,2018,,Secretary/Treasurer,1.0,0.0,X,X,0,0,0,,,Carolyn Russo CAC,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Charles Adamo CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Roger Cunningham CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Susan Hannon CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Barbara Hasson CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Thomas Mansell CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Diana Reed CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Deborah Roud CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,James Rugh CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David Young CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Al Boland CAC,,
208295721,2018,,Secretary,40.0,0.0,X,X,237009,0,32298,,,Caroline Daniels MD CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Alison Dubois MD CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Cara Florie CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Tracey Rankin CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Brian Rice CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Terri Stramba CAC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Arthur S Levine MD CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Douglas P Dick CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Howard W Hanna III CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Joseph C Walton CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Honorable Jill Rangos CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Joan Stephans CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Lawrence N Gumberg CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Leslie Braksick PhD CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Martha Hartle Munsch Esq CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Mary Jo Howard Dively Esq CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Ronald R Davenport Jr CHP,,
208295721,2018,,Board Member,40.0,0.0,X,,85433,0,7802,,,Rachel Berger CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Leslie C Davis CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,John Staley V CHP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Ann McGuinn CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Christopher A Gessner CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David A Lewis MD CCB,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Diane Holder CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Douglas Muetzel CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,George A Huber Esq CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jeannette South-Paul MD CCB,,
208295721,2018,,Board Member,40.0,0.0,X,,227370,0,17452,,,Kenneth Nash MD CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Laura Thomas CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Laurie Mulvey CCB,,
208295721,2018,,Board Member,40.0,0.0,X,,24000,0,8787,,,Loren Roth MD CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Michael Flaherty CCB,,
208295721,2018,,"Board Member, Sec and Treas",1.0,0.0,X,X,0,0,0,,,Scott Lammie CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Shelia Fine CCB,,
208295721,2018,,Board Member,40.0,0.0,X,,53709,0,3616,,,Matthew Berwick CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Richelle DeBlasio CCB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,John Lovelace CCB,,
208295721,2018,,Board Member and Chair,1.0,0.0,X,X,0,0,0,,,Deborah S Brodine CRP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jerome Shaffer CRP,,
208295721,2018,,Board Member and President,1.0,0.0,X,X,0,0,0,,,Mark Bondi CRP,,
208295721,2018,,"Board Member,Treas and CFO",40.0,0.0,X,X,152452,0,21582,,,William A Nigro CRP,,
208295721,2018,,Board Member and President,40.0,0.0,X,X,559713,0,52322,,,Bryan Donohue MD DAC,,
208295721,2018,,Board Member and Secretary,1.0,0.0,X,X,0,0,0,,,Joon Sup Lee MD DAC,,
208295721,2018,,Board Member and Treasurer,1.0,0.0,X,X,0,0,0,,,Sandy Rader DAC,,
208295721,2018,,Board Member and Treasurer,40.0,0.0,X,X,297148,0,39871,,,Lou Baverso DAC,,
208295721,2018,,Board Member and V President,1.0,0.0,X,X,0,0,0,,,Lynn Rupp EPN,,
208295721,2018,,Board Chair and President,40.0,0.0,X,X,451095,0,42651,,,Philip M Cacchione MD EPN,,
208295721,2018,,Board Member and V President,1.0,0.0,X,X,0,0,0,,,Robert Blosat EPN,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Daivd Gibbons EPN,,
208295721,2018,,Board Member,40.0,0.0,X,,372289,0,37513,,,Robert Geiger EPN,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David Kruszewski MD EPN,,
208295721,2018,,Board Chair and V President,1.0,0.0,X,X,0,0,0,,,Bernard Creppage HNA,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Bruce Erb HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Bryant Wesley Esq HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Deborah S Brodine HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Gerald Murray HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,James Drenning HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jerome Shaffer HNA,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,John Lovelace HNA,,
208295721,2018,,Board Member,40.0,0.0,X,,188796,0,34065,,,Noreen Fredrick HNA,,
208295721,2018,,Board Treasurer and CFO,1.0,0.0,X,X,0,0,0,,,Robert Griffith HNA,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Edward Henderson HNA,,
208295721,2018,,Board Member,40.0,0.0,X,,240351,0,18471,,,Amy Swindell DO HNV,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Bruce Erb HNV,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Carolyn Dean HNV,,
208295721,2018,,Board Member,40.0,0.0,X,,316954,0,90408,,,Donald Beckstead HNV,,
208295721,2018,,Board Treasurer,1.0,0.0,X,X,0,0,0,,,Karen Smith HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Kim Burns-Ward HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Paul Winkler HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Robert Butter HNV,,
208295721,2018,,Board Member & CFO,1.0,0.0,X,X,0,0,0,,,Robert Griffith HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Sandra Tomlinson HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Val Mignogna HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Davie Gilmour HNV,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,William Wilkison HNV,,
208295721,2018,,Board Member and Board Chair,1.0,0.0,X,X,0,0,0,,,Edward Henderson HNF,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Jean Geist HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Kathy Wagner HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Kent Tonkin HNF,,
208295721,2018,,President,40.0,0.0,X,X,236447,0,35698,,,Nanci Case HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Nancy Fogel HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Raymond Hess HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,William Earnest HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Mark Moschella HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Brian Pachtman HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Michael Ward HNF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Lisa Markowski Turbeville HNF,,
208295721,2018,,Treasurer,1.0,0.0,X,X,0,0,0,,,Jay Bruce JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Tulio Estrada MD JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Linda Evans JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Steve Gargasz JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Hendley Hoge JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Cheryl Kimmel JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David T Martin JHS,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Ronald McCall JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Louis Merryman JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Christopher Miller JHS,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Frank C Mindicino JHS,,
208295721,2018,,Board Co-Chair,1.0,0.0,X,X,0,0,0,,,Frank Moses JHS,,
208295721,2018,,Board Member & CEO,1.0,0.0,X,X,0,0,0,,,Donald Owrey JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Kenneth Romig JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Chris Wright JHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David Silverman JHF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Dale Perelman JHF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Glenn Lebby JHF,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Frank Moses JHF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Steve Warner JHF,,
208295721,2018,,Vice Chairman,1.0,0.0,X,,0,0,0,,,Jay Bruce JHF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Marvin Lebby JHF,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Tulio Estrada MD JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Linda Evans JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Steve Gargasz JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Hendley Hoge JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Cheryl Kimmel JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David T Martin JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Louis Merryman JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Christopher Miller JMC,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Frank C Mindicino JMC,,
208295721,2018,,Board Co-Chair,1.0,0.0,X,X,0,0,0,,,Frank Moses JMC,,
208295721,2018,,Board Member & CEO,1.0,0.0,X,X,0,0,0,,,Donald Owrey JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Kenneth Romig JMC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Chris Wright JMC,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Noreen Fredrick MYC,,
208295721,2018,,Board Vice Chair,40.0,0.0,X,,170005,0,33659,,,Mark Zacharia Esq MYC,,
208295721,2018,,Board Treasurer,40.0,0.0,X,X,196213,0,39144,,,David Bobrzynski MYC,,
208295721,2018,,Board Secretary,40.0,0.0,X,X,115497,0,20306,,,Carol VanZile MYC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jane Urish MYC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Violet Ludwig MYC,,
208295721,2018,,Board Member,40.0,0.0,X,,192745,0,32916,,,Dawndra Jones MYC,,
208295721,2018,,Board Member,40.0,0.0,X,,2201243,0,49264,,,Ajaipal Kang MD RHS,,
208295721,2018,,Board Chair,1.0,0.0,X,X,0,0,0,,,Beth Burnside RHS,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Carrie Ennis RHS,,
208295721,2018,,Board Vice Chair,1.0,0.0,X,,0,0,0,,,Gregory Baldwin Esq RHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Leslie C Davis RHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Mark Raimy RHS,,
208295721,2018,,Board Member,40.0,0.0,X,,311129,0,49507,,,Mbembo Bongutu MD RHS,,
208295721,2018,,Board Member,40.0,0.0,X,,328750,0,46477,,,Nathan Moore MD RHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Robert Blosat RHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Eileen Simmons RHS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Carrie Ennis SHB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Robert Glowacki SHB,,
208295721,2018,,Board Vice Chair,40.0,0.0,X,,222616,0,34598,,,Charles Hagerty SHB,,
208295721,2018,,Board Chair,40.0,0.0,X,X,440291,0,53292,,,David Kruszewski MD SHB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,William Grove SHB,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jeffrey Shaw SHB,,
208295721,2018,,Board member,1.0,0.0,X,,0,0,0,,,Susan Simon SHB,,
208295721,2018,,Board member,1.0,40.0,X,,0,211587,39480,,,Daniel Grant SCS,,
208295721,2018,,Board Chair and President,1.0,0.0,X,X,0,0,0,,,Mark Bondi SCS,,
208295721,2018,,Board Secretary and COO,40.0,0.0,X,X,89604,0,24683,,,Nancy Pastorius SCS,,
208295721,2018,,Board Member Treas and CFO,1.0,0.0,X,X,0,0,0,,,William A Nigro SCS,,
208295721,2018,,Board Member and Chair,1.0,0.0,X,X,0,0,0,,,Deborah S Brodine THS,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jerome Shaffer THS,,
208295721,2018,,"Board Member, Treas and CFO",1.0,0.0,X,X,0,0,0,,,William A Nigro THS,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Alexander J Ciocca Esq UPC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Leslie C Davis UPC,,
208295721,2018,,Board Member,40.0,0.0,X,,765108,0,26343,,,Robert Ferris MD UPC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Scott Lammie UPC,,
208295721,2018,,Board Chair,20.0,20.0,X,X,1775398,971750,161196,,,Stanley Marks MD UPC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Sy Holzer UPC,,
208295721,2018,,Board Secretary,1.0,0.0,X,X,0,0,0,,,Alexander J Ciocca Esq UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Arthur S Levine MD UHC,,
208295721,2018,,Board Vice Chair & VP,1.0,0.0,X,X,0,0,0,,,Christopher A Gessner UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Edward T Karlovich UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Mark Sevco UHC,,
208295721,2018,,Board Chair and President,1.0,0.0,X,X,0,0,0,,,Marshall Webster MD UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Michael Grace UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,John Innocenti UHC,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,David T Martin UHC,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,292945,0,2886,,,Aman Mahajan MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Arthur S Levine MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Charissa Pacella MD UPP,,
208295721,2018,,Board Member,40.0,0.0,X,,202193,0,13818,,,Christina Patterson MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Christopher A Gessner UPP,,
208295721,2018,,Board Member,40.0,0.0,X,,154451,0,19643,,,Clifton Callaway MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,476805,0,33136,,,David A Lewis MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,668006,0,36786,,,Derek Angus MD UPP,,
208295721,2018,,Board Member and Dept Chair,1.0,0.0,X,,0,0,0,,,Donald M Yealy MD UPP,,
208295721,2018,,Board Member,40.0,0.0,X,,548523,0,45099,,,Elizabeth Piccione MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Eva Blum UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,1422052,0,40744,,,Freddie H Fu MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,G Nicholas Beckwith III UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,426814,0,38276,,,George K Michalopoulos MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Geovette Washington Esq UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Gregory K Peaslee UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,174794,0,17319,,,Gwendolyn Sowa MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,298407,0,25579,,,Howard Gutstein MD UPP,,
208295721,2018,,Board Member,40.0,0.0,X,,417094,0,27800,,,Hyagriv Simhan MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,2438132,0,40155,,,James D Luketich MD UPP,,
208295721,2018,,Board Member,40.0,0.0,X,,200082,0,12576,,,Janet Waters MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,126972,0,16777,,,Jeannette South-Paul MD UPP,,
208295721,2018,,Board Member,1.0,0.0,X,,0,0,0,,,Jeffrey A Romoff UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,843760,0,37211,,,Joel B Nelson MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,400819,0,38137,,,Joel S Greenberger MD UPP,,
208295721,2018,,Board Member and Treasurer,40.0,0.0,X,X,684895,0,38997,,,Jonas Johnson MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,995758,0,38155,,,Joon Sup Lee MD UPP,,
208295721,2018,,Board Member and Dept Chair,40.0,0.0,X,,533160,0,24945,,,Jose Sahel MD UPP,,
